GLS	3
GLIPR1	3
GLE1	3
GLB1L2	3
GKAP1	3
GJC2	3
GIMAP6	3
GIMAP4	3
GID8	3
GHRHR	3
GHL	3
GHDC	3
GGTLC3	3
GGT7	3
GGN	3
GFOD1	3
GEMIN6	3
GEMIN5	3
GEMIN4	3
GEMC1	3
GDF6	3
GCNT4	3
GCNT3	3
GBX1	3
GAR1	3
GAPT	3
GAMT	3
GALNT1	3
GALNT	3
GAL3ST3	3
GAGE2C	3
GAGE12I	3
GAGE12F	3
GABRR2	3
GABRQ	3
GABRA6	3
G2E3	3
G	3
FYCO1	3
FYB	3
FV	3
FUT10	3
FUT	3
FUCA2	3
FTSJD2	3
FTSJ3	3
FTH1P8	3
FSGS	3
FSD1L	3
FSD1	3
FSCN2	3
FSCB	3
FRZB	3
FRRS1	3
FRMD8	3
FRMD4B	3
FREM3	3
FRAT2	3
FOXRED2	3
FOXO4	3
FOXN2	3
FOXL2	3
FOXK2	3
FOXG1B	3
FOXD4	3
FOXA3	3
FOLR3	3
FOLH1B	3
FN	3
FMR1NB	3
FLYWCH1	3
FLJ44180	3
FLJ42842	3
FLJ35379	3
FLJ34503	3
FLJ32831	3
FLJ32810	3
FLJ32790	3
FLJ31485	3
FLJ16641	3
FLJ13391	3
FLJ11017	3
FKBP1A	3
FICD	3
FHL1	3
FHAD1	3
FGFR10P	3
FGFR	3
FGFBP1	3
FGF8	3
FGD5	3
FGD1	3
FEZF2	3
FEM1A	3
FDX1L	3
FDX1	3
FDPSP1	3
FCRL4	3
FCN2	3
FCN1	3
FCHSD2	3
FCGBP	3
FCER1G	3
FCAR	3
FBXW2	3
FBXW10	3
FBXO8	3
FBXO47	3
FBXO18	3
FBXO10	3
FBRSL1	3
FAXDC2	3
FAU	3
FATE1	3
FARSBP1	3
FAR1	3
FANCD2OS	3
FAM92A1	3
FAM8A6P	3
FAM86A	3
FAM84B	3
FAM80A	3
FAM65C	3
FAM5C	3
FAM53C	3
FAM49B	3
FAM47A	3
FAM40A	3
FAM32A	3
FAM26F	3
FAM220A	3
FAM214B	3
FAM211B	3
FAM210A	3
FAM201B	3
FAM19A2	3
FAM196B	3
FAM193A	3
FAM179B	3
FAM179A	3
FAM174A	3
FAM173B	3
FAM168A	3
FAM163A	3
FAM155E	3
FAM135A	3
FAM125B	3
FAM125	3
FAM120A	3
FAM118A	3
FAK	3
FAF2	3
FABP7	3
FABP6	3
FABP5P10	3
FABP5	3
EXOSC8	3
EXOSC6	3
EXOSC4	3
EXOC8	3
EXD2	3
EVX1	3
EVA1C	3
EVA1A	3
ETV3	3
ETNPPL	3
ETF1	3
ETAA16	3
ESYT1	3
ESRRA	3
ESR	3
ESAM	3
ERP	3
ERO1LB	3
ERN2	3
ERMARD	3
ERICH3	3
ERCC6L	3
ERAS	3
EP400	3
ENSG00000139718	3
ENSG00000036565	3
ENPP6	3
ENHO	3
EMX2OS	3
EMSY	3
EMR4P	3
EML6	3
EML2	3
EME2	3
EMD	3
EMC8	3
ELMOD2	3
ELL2P3	3
ELKS	3
ELK4	3
EIF5A	3
EIF3M	3
EIF3LP1	3
EIF2C2	3
EIF2AP4	3
EIF1B	3
EI24	3
EHHDAH	3
EHD1	3
EG382156	3
EFNA2	3
EFCAB11	3
EFCAB1	3
EEF1B2	3
EEF1A1P5	3
EEF1A1P39	3
EEF1A1P35	3
EEF1A1P14	3
EDG2	3
EDARADD	3
ECT2L	3
ECM2	3
ECHDC1	3
ECEL1	3
EBLN1	3
EAF1	3
E2F2	3
E	3
DYX1C1	3
DYRK3	3
DUX3	3
DUSP5	3
DUSP27	3
DUSP2	3
DUOX	3
DSTNP5	3
DSN1	3
DSEL	3
DR1	3
DQB1	3
DQ590589	3
DPYSL4	3
DPRX	3
DPPA2P3	3
DPCD	3
DOK2	3
DOCK5	3
DOCK11	3
DNMT3AP1	3
DNMT	3
DNHD1	3
DNASE1L2	3
DNAJC24	3
DNAJB8	3
DNAJB14	3
DNAJA1P5	3
DNAAF1	3
DNA2	3
DNA	3
DLX5	3
DKFZP686A01247	3
DKC1	3
DIP1	3
DIMT1	3
DILI	3
DIAGRAM	3
DHX58	3
DHRS2	3
DHODH	3
DHEA	3
DHA	3
DGCR2	3
DERL1	3
DENND2A	3
DEFB128	3
DEFB123	3
DEFB122	3
DEFB114	3
DEFA7P	3
DDX59	3
DDX53	3
DDX27	3
DDX25	3
DDX24	3
DDHD2	3
DDB1	3
DCTN2	3
DCLK3	3
DCANP1	3
DCAF4L2	3
DBNDD2	3
DBN1	3
DAZ2	3
DAZ1	3
DARS2	3
DAPK3	3
DAND5	3
DACT2	3
D21S2088E	3
CYTH1	3
CYP4F11	3
CYP450	3
CYLC2	3
CYCSP55	3
CYCSP44	3
CYCSP20	3
CYB5D1	3
CXCL17	3
CXCL14	3
CWC15	3
CUEDC1	3
CTSV	3
CTSL	3
CTNS	3
CTBP2P6	3
CTBP2P5	3
CTBP2P2	3
CTBP1	3
CTAGE4	3
CTAGE12P	3
CSTF2	3
CST9	3
CSN2	3
CRMP2	3
CRLS1	3
CREBH	3
CPSF4L	3
CPNE2	3
CPN2	3
CPEB2	3
CPE	3
COX8A	3
COX6CP6	3
COX20	3
COX18	3
COX1	3
CORTISOL	3
CORONARY	3
CORO2A	3
CORO1B	3
COQ7	3
COPS8P1	3
COMMD9	3
COMMD10	3
COL9A3	3
COL	3
COA6	3
CNTNAP3B	3
CNOT4	3
CNBD2	3
CMYC	3
CMPK2	3
CML	3
CLSPN	3
CLPX	3
CLMP	3
CLLU1	3
CLK2	3
CLEC7A	3
CLEC4C	3
CLEC18B	3
CLDN7	3
CLDN20	3
CLDN10	3
CLCN3	3
CLCN1	3
CLCC1	3
CLASP2	3
CIR1	3
CIPC	3
CIPA	3
CICP20	3
CICP10	3
CIB4	3
CHST6	3
CHST2	3
CHST13	3
CHST10	3
CHRNA	3
CHP2	3
CHORDC2P	3
CHID1	3
CHIC1	3
CHCHD4P2	3
CHCHD1	3
CHADL	3
CFS	3
CETN2	3
CET	3
CERS1	3
CEPT1	3
CEP57	3
CEP162	3
CENPI	3
CENPBD1	3
CELA2B	3
CEBPD	3
CDRT15P1	3
CDKL4	3
CDK17	3
CDIPT	3
CDHR4	3
CDH16	3
CDCA7L	3
CDC42BPG	3
CDC34	3
CDC14B	3
CD72	3
CD39	3
CD320	3
CD30L	3
CD300LB	3
CD2BP2	3
CD25	3
CD204	3
CD105	3
CCT8	3
CCT2	3
CCR12P	3
CCNL2	3
CCNG2	3
CCN4	3
CCL7	3
CCL24	3
CCKAR	3
CCDC86	3
CCDC73	3
CCDC68	3
CCDC25	3
CCDC19	3
CCDC18	3
CCDC168	3
CCDC160	3
CCDC158	3
CCDC154	3
CCDC146	3
CCDC14	3
CCDC116	3
CCDC101	3
CCBP2	3
CBX8	3
CBX3P1	3
CBX2	3
CBFB	3
CATSPER2	3
CASC6	3
CASC18	3
CART	3
CARD16	3
CAPNS2	3
CAPNS1	3
CAPN11	3
CAP2	3
CAMKV	3
CALCB	3
CACYBP	3
CACNA1F	3
CA9	3
C6ORF106	3
C3AR1	3
C282Y	3
C1QTNF2	3
C1QTNF1	3
C1Q	3
BZW1P2	3
BZW1	3
BUB3	3
BTNL8	3
BTN3A1	3
BTF3L4	3
BTBD11	3
BRWD2	3
BRMS1L	3
BRMS1	3
BRDG1	3
BORCS7	3
BOLA2	3
BNIP3P17	3
BMR	3
BMAL1	3
BLCAP	3
BIRC7	3
BIPOLAR	3
BHLHE40	3
BHLHB5	3
BHLHB3	3
BHLHA9	3
BEX5	3
BEX2	3
BEND6	3
BEND4	3
BDNFOS	3
BDCA2	3
BCRP3	3
BCN2	3
BCL2L13	3
BCL1	3
BCG	3
BCAS2	3
BCAP31	3
BC030882	3
BC017578	3
BC014180	3
BC002163	3
BBOX1	3
BAT4	3
BARX2	3
BAI2	3
BAI1	3
B4GALNT4	3
B3GALT3	3
B2MR	3
AZIN1	3
AXUD1	3
ATXN7L2	3
ATRAID	3
ATPBD4	3
ATPB1	3
ATP6V1G1P5	3
ATP6V1B1	3
ATP6V0E1P4	3
ATP5G3	3
ATP5EP1	3
ATP5C1P1	3
ATP4B	3
ATP4A	3
ATP11AUN	3
ATP10D	3
ATOH8	3
ATG9B	3
ATG2A	3
ATG16L2	3
ATG	3
ATAD3A	3
AT	3
ASS1P12	3
ASPRV1	3
ASPERGER	3
ASK1	3
ASIC1	3
ASCC1	3
ASB8	3
ASB5	3
ASB16	3
ASB14	3
ASB11	3
ASAP3	3
ART2P	3
ARSF	3
ARNTL2	3
ARL5A	3
ARL3	3
ARL2BPP6	3
ARHGEF1	3
ARHGEF	3
ARHGAP32	3
ARHGAP30	3
ARHGAP27	3
ARGFXP1	3
AQP5	3
APRT	3
APOO	3
APOLD1	3
APOL	3
APOBEC	3
APO	3
APC2	3
AP2S1	3
AP1M1	3
ANLN	3
ANKS1	3
ANKRD60	3
ANKRD50	3
ANKRD36B	3
ANKRD35	3
ANKRD31	3
ANKRD30B	3
ANKRD26	3
ANKLE2	3
ANKDR29	3
ANGPT4	3
ANG2	3
ANCA	3
ANAPC5	3
AN06	3
AMPD	3
AMOT	3
AMIGO2	3
AMER1	3
AMBP	3
ALPPL2	3
ALMS1P	3
ALKBH7	3
ALK1	3
ALG1L	3
ALG12	3
ALG10	3
ALDH9A1	3
ALD	3
ALBUMIN	3
AKTIP	3
AKR1CL2	3
AKR1C	3
AKAP8P1	3
AKAP7	3
AKAP5	3
AK127771	3
AK094674	3
AK092739	3
AIMP1P2	3
AIM	3
AIFM1P1	3
AI413391	3
AHCYL1	3
AGTAP	3
AGPAT9	3
AGO3	3
AGO1	3
AGBL2	3
AGAP3	3
AFMID	3
AES	3
ADRB	3
ADGRG5	3
ADGRG3	3
ADGRF5	3
ADGRF4	3
ADGRF3	3
ADGRF2	3
ADBR2	3
ADAT3	3
ADAMTS7P4	3
ACYP1	3
ACTRT3	3
ACTR8	3
ACTR1B	3
ACTR10	3
ACTN	3
ACTG1P13	3
ACPT	3
ACP7	3
ACP6	3
ACOT2	3
ACOT1	3
ACNE	3
ACN9	3
ACCS	3
ACCN3	3
ACBD5	3
ABLIM2	3
ABHD14A	3
ABHD13	3
ABCG58	3
ABCG	3
ABC	3
AADACL4	3
A2MP1	3
A1BG	3
9287656	3
7SK	3
70239512	3
6903956	3
606784	3
5HTT	3
5HT1A	3
5407630	3
5182	3
5051	3
4762	3
4343	3
26599207	3
25OHD	3
25987655	3
25364816	3
25125939	3
25101718	3
25096861	3
25087078	3
24942650	3
24916650	3
24836286	3
24429156	3
24387768	3
24149102	3
24143190	3
24068962	3
24026423	3
23942779	3
23793025	3
23770605	3
23668334	3
23583979	3
23565138	3
23539754	3
23536807	3
23535729	3
23472165	3
23388002	3
23381943	3
23349640	3
23300701	3
23284291	3
23263486	3
23263445	3
23149450	3
23114982	3
23064961	3
23023329	3
22981920	3
22968431	3
22916037	3
22915352	3
22700719	3
22513714	3
22504419	3
22479346	3
22420046	3
22367438	3
22359512	3
22286219	3
22245343	3
22239941	3
22190364	3
22158540	3
22139419	3
22116812	3
22054870	3
22029572	3
22010049	3
22	3
21991891	3
21961650	3
21931561	3
21912186	3
21829393	3
21775533	3
21694764	3
21685187	3
21665990	3
21573907	3
21572416	3
21532571	3
21460841	3
21359210	3
21316860	3
21300955	3
21248740	3
21245432	3
21150874	3
21118971	3
21098978	3
21	3
NRXN1	3
KLHL40	3
HLA	3
CYP2J2	3
AKAP2	3
20966902	3
20947153	3
20935630	3
20932310	3
20871597	3
20860503	3
20732627	3
20686565	3
20558996	3
20453842	3
20445134	3
20400778	3
20231535	3
20222955	3
25056061	3
20167578	3
20012890	3
20010835	3
19954339	3
19875103	3
19862010	3
19744961	3
19740415	3
19668339	3
19430482	3
19419973	3
19403135	3
19268276	3
19114987	3
19060910	3
18978792	3
18591461	3
18535201	3
18488028	3
18464913	3
18449908	3
17999355	3
17952075	3
17505501	3
17463249	3
17223258	3
17099884	3
16991615	3
133257521	3
12124937	3
1205021	3
12	3
ZZZ3	2
ZYG11AP1	2
ZSWIM4	2
ZSCAN5C	2
ZSCAN2	2
ZSCAN16	2
ZSCAN10	2
ZRSR2	2
ZPBP	2
ZNRF1	2
ZNP510	2
ZNHIT6	2
ZNHIT3	2
ZNF91	2
ZNF883	2
ZNF880	2
ZNF844	2
ZNF826P	2
ZNF826	2
ZNF816	2
ZNF812	2
ZNF799	2
ZNF787	2
ZNF784	2
ZNF783	2
ZNF776	2
ZNF768	2
ZNF750	2
ZNF747	2
ZNF746	2
ZNF731P	2
ZNF714	2
ZNF704	2
ZNF700	2
ZNF7	2
ZNF695	2
ZNF69	2
ZNF680	2
ZNF679	2
ZNF678	2
ZNF675	2
ZNF655	2
ZNF648	2
ZNF646	2
ZNF639	2
ZNF623	2
ZNF621	2
ZNF618	2
ZNF614	2
ZNF587	2
ZNF577	2
ZNF575	2
ZNF573	2
ZNF567	2
ZNF566	2
ZNF565	2
ZNF560	2
ZNF558	2
ZNF551	2
ZNF544	2
ZNF534	2
ZNF528	2
ZNF526	2
ZNF513	2
ZNF510	2
ZNF506	2
ZNF498	2
ZNF473	2
ZNF470	2
ZNF468	2
ZNF467	2
ZNF446	2
ZNF436	2
ZNF431	2
ZNF417	2
ZNF410	2
ZNF397	2
ZNF395	2
ZNF345	2
ZNF331	2
ZNF318	2
ZNF312	2
ZNF285B	2
ZNF285	2
ZNF277	2
ZNF274	2
ZNF260	2
ZNF253	2
ZNF25	2
ZNF226	2
ZNF225	2
ZNF223	2
ZNF22	2
ZNF214	2
ZNF213	2
ZNF211	2
ZNF123P	2
ZMYND19	2
ZMYM5	2
ZMYM4	2
ZMAT2	2
ZIP7	2
ZIP1	2
ZIM3	2
ZHC5	2
ZFYVE21	2
ZFYVE20	2
ZFYVE19	2
ZFY	2
ZFR2	2
ZFP69B	2
ZFP28	2
ZFMP1	2
ZFHX1B	2
ZFAND5B	2
ZFAND2B	2
ZER1	2
ZDHHC7	2
ZDHHC5	2
ZDHHC20	2
ZDHHC17	2
ZCRB1	2
ZCCHC3	2
ZCCHC13	2
ZC3H7A	2
ZC3H18	2
ZC2HC1A	2
ZBTB6	2
ZBTB45	2
ZBTB2	2
ZBED9	2
ZAR1	2
ZADH2	2
ZAC1	2
YY2	2
YY1P2	2
YY1P1	2
YWHAZP5	2
YWHAEP7	2
YWHABP1	2
YTHDF1P1	2
YME1L1P1	2
YBEY	2
YAP	2
YAF2	2
Y	2
XRCC6P5	2
XPO4	2
XO	2
XCR1	2
XCL2	2
XCL1	2
XBR	2
XAP4	2
XAP3	2
XAB1	2
WSF1	2
WRNIP1	2
WRKY65	2
WRAP73	2
WNT10B	2
WNT	2
WMH	2
WISP2	2
WHSC1L1	2
WHS	2
WFIKKN1	2
WFDC5	2
WFDC3	2
WFDC2	2
WEE2	2
WDR89	2
WDR83OS	2
WDR76	2
WDR68	2
WDR40A	2
WDR38	2
WDR37	2
WDR26	2
WDFY1	2
WBP11	2
WASH5P	2
WASH1	2
VWCE	2
VWC2L	2
VUS	2
VSIG10	2
VRK3	2
VPS4B	2
VPS4A	2
VN1R86P	2
VN1R18P	2
VIM2P	2
VIH	2
VENTX	2
VEGFR1	2
VDBP	2
VDAC1P12	2
VD	2
VCY	2
VCX3A	2
VCX2	2
VCPIP1	2
VB2	2
VAT1	2
VARENICLINE	2
UTI	2
USP53	2
USP48	2
USP37	2
USP32	2
USP28	2
USP18	2
UQCR11	2
UQCC3	2
UPRT	2
UPAR	2
UNQ2565	2
UNC5CL	2
ULK2	2
ULK1	2
ULBP2	2
ULBP1	2
UHMK1	2
UGT2B	2
UEVLD	2
UC	2
UBXN8	2
UBXN7	2
UBXN1	2
UBXD2	2
UBQLNL	2
UBQLN3	2
UBP1	2
UBE2WP1	2
UBE2V1P2	2
UBE2S	2
UBE2J1	2
UBE2G1	2
UBE2CP2	2
UBE2B	2
UBC13	2
UBAP2L	2
UACR	2
U55872	2
U1	2
TXNL1	2
TXNDC9	2
TXNDC2	2
TXNDC17	2
TXNDC16	2
TUT1	2
TUSC7	2
TUSC2	2
TULP4	2
TULP1	2
TUG1	2
TUFMP1	2
TUBG2	2
TUBE1	2
TUBBP3	2
TUBB6	2
TUBB2	2
TUBA3FP	2
TUBA3D	2
TTTY5	2
TTTY16	2
TTNB	2
TTLL10	2
TTLL1	2
TTL13	2
TTL	2
TTI2	2
TTC9B	2
TTC41P	2
TTC38	2
TTC24	2
TTC23	2
TTC	2
TST1	2
TSSK4	2
TSPYL6	2
TSPYL5	2
TSPAN17	2
TSPAN16	2
TSPAN13	2
TSNAX	2
TSFM	2
TSEN2P1	2
TRPV5	2
TRPMSS15	2
TRPC7	2
TRKA	2
TRIP13	2
TRIM73	2
TRIM7	2
TRIM69	2
TRIM59	2
TRIM50	2
TRIM41	2
TRIM16	2
TRIM1	2
TRH	2
TRGC1	2
TRERF1	2
TREM	2
TREK1	2
TRAV30	2
TRAPPC4	2
TRAPPC1	2
TRAP	2
TRAM1	2
TRAJ10	2
TRAILR2	2
TRAF	2
TPT1	2
TPSG1	2
TPRKB	2
TPM4P1	2
TPIP	2
TPGS1	2
TPED	2
TP53TG3D	2
TP53TG1	2
TP53INP2	2
TP53I3	2
TOX4	2
TOMM70A	2
TOMM22P4	2
TOM1L1	2
TOLL1	2
TOB1	2
TNRC6C	2
TNPO1	2
TNNC1	2
TNK1	2
TNFSF	2
TNFRSF8	2
TNFRSF11	2
TNFAIP2	2
TNFAIP1	2
TN	2
TMX4	2
TMX2	2
TMX	2
TMPRSS7	2
TMPRSS11D	2
TMIGD2	2
TMIGD1	2
TMF1	2
TMEM95	2
TMEM91	2
TMEM9	2
TMEM81	2
TMEM72	2
TMEM68	2
TMEM65	2
TMEM58	2
TMEM52	2
TMEM44	2
TMEM31	2
TMEM263	2
TMEM254	2
TMEM249	2
TMEM246	2
TMEM244	2
TMEM220	2
TMEM218	2
TMEM189	2
TMEM186	2
TMEM181	2
TMEM170A	2
TMEM164	2
TMEM155	2
TMEM147	2
TMEM134	2
TMEM131	2
TMEM123	2
TMEM107	2
TMED8	2
TMED3	2
TMCO4	2
TM9SF1	2
TM4SF1	2
TM2D1	2
TLX3	2
TLR11	2
TLE6	2
TLDC1	2
TIMM8B	2
TIMM23A	2
TIMM17B	2
TIMM10	2
TIGD7	2
TIFAB	2
THRAP3	2
THEM182	2
THAP7	2
TGM4	2
TGIF2LY	2
TGIF2	2
TGFB	2
TGBG	2
TFF3	2
TFDP1P	2
TFAP2E	2
TEX35	2
TEX22	2
TEX2	2
TEX13B	2
TESK1	2
TERF21P	2
TEP1	2
TECTB	2
TECRL	2
TEAD3	2
TDRKH	2
TDRD12	2
TDRD10	2
TD1	2
TD	2
TCRB	2
TCL7L2	2
TCHP	2
TCF15	2
TCF1	2
TCEB3	2
TCEB1P3	2
TCEAL7	2
TBX10	2
TBRG1	2
TBCD	2
TBC1D3P5	2
TBC1D31	2
TBC1D3	2
TBC1D29	2
TATDN3	2
TAS2R19	2
TAS2R	2
TARBP1	2
TANGO2	2
TALDO1	2
TAK1	2
TAF9P3	2
TAF9	2
TAF5LP1	2
TAAR8	2
T4	2
T1DM	2
SZT2	2
SYT13	2
SYP	2
SYNE4	2
SYN1	2
SYN	2
SYF2P1	2
SYCE1	2
SWT1	2
SWI5	2
SUPT16HP1	2
SUMO2P6	2
SUMO2P2	2
SUMO1P5	2
SULT4A	2
SULT1C4	2
SUGP2	2
STXPICK1	2
STUB1	2
STPG2	2
STOX2	2
STOM	2
STK32A	2
STK16	2
STD	2
STAG3OS	2
STAG3L4	2
ST6GALNAC2P1	2
ST6	2
ST3GAL	2
ST20	2
SSR2	2
SSPE	2
SSC5D	2
SRSF1P1	2
SRSF10P1	2
SRP9	2
SRMP1	2
SRM	2
SRIP1	2
SRGAP2C	2
SREBP2	2
SREBP1	2
SREBF	2
SRA	2
SPSB2	2
SPRR4	2
SPR	2
SPOP	2
SPIRE2	2
SPINT3	2
SPINT2	2
SPINK7	2
SPINK4	2
SPINK2	2
SPINK14	2
SPINK13	2
SPIN3	2
SPG21	2
SPEC2	2
SPCS2	2
SPATS1	2
SPATA31D2P	2
SPATA25	2
SPATA20	2
SPATA18	2
SPAR3	2
SPAL3	2
SP9	2
SP2	2
SP100	2
SP	2
SOX5P	2
SOX10	2
SORT3	2
SORT	2
SOCS7	2
SNX5	2
SNX3	2
SNTN	2
SNTB2	2
SNRPGP13	2
SNRPEP5	2
SNRPEP3	2
SNRPC	2
SNORD97	2
SNORD1C	2
SNORD123	2
SNORD10	2
SNORA74A	2
SNORA70C	2
SNORA70	2
SNORA31	2
SNHG16	2
SNHE	2
SNF8	2
SNF1LK2	2
SNAPC3	2
SMYD4	2
SMTNL1	2
SMPD4	2
SMN	2
SMIM8	2
SMIM5	2
SMIM13	2
SMG1	2
SMCR8	2
SMCR3	2
SMARCD2	2
SLU7	2
SLTM	2
SLMO2P1	2
SLMO2	2
SLCS30A8	2
SLCS1A8	2
SLCO1B7	2
SLC9A5	2
SLC7A4	2
SLC6A6P1	2
SLC51B	2
SLC4A	2
SLC39A9	2
SLC39A	2
SLC38A11	2
SLC37A2	2
SLC35G6	2
SLC35F6	2
SLC35E4	2
SLC35B4	2
SLC34A3	2
SLC30A	2
SLC2A12	2
SLC25A5P5	2
SLC25A48	2
SLC25A31	2
SLC25A20	2
SLC25	2
SLC23	2
SLC15A3	2
SLC13A4	2
SLC12A9	2
SLC12A	2
SLAMF8	2
SL	2
SKP1P1	2
SKINTL	2
SJIA	2
SIX4	2
SIVA1	2
SIRT4	2
SIR2	2
SIGN	2
SIGLEC7	2
SIGLEC22P	2
SIGLEC17P	2
SIGLEC12	2
SHROOM1	2
SHPK	2
SHISA5	2
SHISA4	2
SHISA3	2
SHC3	2
SH3TC1	2
SH3KBP1	2
SH3CT1	2
SH3BP1	2
SH3BGRL	2
SH2D6	2
SH2D2A	2
SGTB	2
SGSM3	2
SGMS2	2
SGLT1	2
SFRS10	2
SFRP5	2
SFRP1	2
SF3B14	2
SETP9	2
SETP2	2
SETP16	2
SESN2	2
SERTA	2
SERT	2
SERPINB4	2
SERPINB3	2
SERPINA4	2
SERPINA	2
SERINC1	2
SEPT4	2
SEPT	2
SEPHS1P7	2
SEP15	2
SENCR	2
SEMA6	2
SEMA3G	2
SEMA3F	2
SEMA3B	2
SELENBP	2
SEH1L	2
SEC61A1	2
SEC5	2
SEC	2
SDR39U1	2
SDMA	2
SDHC	2
SDHAP1	2
SDF2L1	2
SDCCAG3	2
SDCBPP2	2
SDCBP2	2
SDC4	2
SCZ	2
SCYL3	2
SCX	2
SCRT1	2
SCNR1	2
SCNM1	2
SCNA5	2
SCLY	2
SCL20A1	2
SCL	2
SCID	2
SCHZ	2
SCF	2
SCCN1A	2
SCC	2
SCARNA27	2
SCARNA14	2
SCA4	2
SC5DL	2
SASS6	2
SARNP	2
SARAF	2
SAR1AP3	2
SAPCD2	2
SAP30BP	2
SAMD12	2
SALL2	2
S1PR5	2
S100A7	2
S100A2	2
S100A14	2
S	2
RWDD2A	2
RWDD1	2
RUNDC1	2
RUIZ	2
RUFY3	2
RUBCN	2
RTP2	2
RTN4RL2	2
RTN4RL1	2
RTDR1	2
RSS	2
RSPH10B2	2
RSBN1L	2
RS9603618	2
RS8190251	2
RS798766	2
RS7948226	2
RS78321319	2
RS75653968	2
RS7412	2
RS72753269	2
RS6997709	2
RS6850312	2
RS6567160	2
RS6053165	2
RS57602791	2
RS495135	2
RS45608532	2
RS3781719	2
RS362027	2
RS361893	2
RS28937313	2
RS28846674	2
RS28495285	2
RS2275694	2
RS2267668	2
RS1805762	2
RS1799958	2
RS17465637	2
RS17314444	2
RS150840212	2
RS149510849	2
RS146894928	2
RS141845046	2
RS13373960	2
RS12612420	2
RS1260326	2
RS12027135	2
RS116814020	2
RS10953541	2
RS10927286	2
RS10887741	2
RS10466999	2
RS1042713	2
RS1017982	2
RS10033464	2
RS1	2
RS	2
RRS1	2
RRP1	2
RRI	2
RRAGB	2
RPSAP47	2
RPSAP23	2
RPSAP22	2
RPSAP19	2
RPSAP11	2
RPS7P7	2
RPS7	2
RPS6P24	2
RPS6KL1	2
RPS6KC1	2
RPS4XP19	2
RPS4XP15	2
RPS4X	2
RPS3P7	2
RPS3AP40	2
RPS3AP32	2
RPS3AP30	2
RPS3AP21	2
RPS3AP18	2
RPS3AP17	2
RPS2P6	2
RPS2P31	2
RPS29P5	2
RPS28P5	2
RPS27P21	2
RPS27P11	2
RPS27P10	2
RPS27AP7	2
RPS26P7	2
RPS26P50	2
RPS17	2
RPS16P4	2
RPS16P2	2
RPS15AP14	2
RPS14P7	2
RPS14P1	2
RPS12P4	2
RPS12P10	2
RPS	2
RPP40P2	2
RPLP2	2
RPLP0P2	2
RPL9P25	2
RPL8P3	2
RPL7P48	2
RPL7P44	2
RPL7P2	2
RPL7L1P1	2
RPL7AP62	2
RPL7AP61	2
RPL7AP6	2
RPL7AP40	2
RPL7AP21	2
RPL7AP12	2
RPL6P8	2
RPL6P21	2
RPL5P2	2
RPL4P6	2
RPL3P4	2
RPL3L	2
RPL39P27	2
RPL36P15	2
RPL36P1	2
RPL36AP6	2
RPL36A	2
RPL36	2
RPL35P4	2
RPL35P2	2
RPL34P34	2
RPL34P31	2
RPL31P12	2
RPL31	2
RPL30P1	2
RPL29P5	2
RPL29P27	2
RPL29P1	2
RPL27AP8	2
RPL26P32	2
RPL26P3	2
RPL24P7	2
RPL23P8	2
RPL23P5	2
RPL23P11	2
RPL23AP54	2
RPL23AP46	2
RPL23AP32	2
RPL23AP16	2
RPL22L1	2
RPL21P7	2
RPL21P67	2
RPL21P47	2
RPL21P46	2
RPL21P41	2
RPL21P24	2
RPL21P17	2
RPL21P105	2
RPL18A	2
RPL17P29	2
RPL17	2
RPL15P16	2
RPL13AP24	2
RPL13AP17	2
RPL13	2
RPL12P40	2
RPL10P16	2
RPL10P1	2
RPL10AP7	2
RPL10AP12	2
RPIL1	2
RPA4	2
RP3	2
RP115D232	2
ROR	2
ROM1	2
ROCK	2
ROBO3	2
RNY1P5	2
RNU5B	2
RNLS	2
RNF40	2
RNF214	2
RNF152	2
RNF128	2
RNF122	2
RND2	2
RNASET1	2
RNAS3	2
RNA5SP63	2
RNA5SP62	2
RNA5SP478	2
RNA5SP459	2
RNA5SP353	2
RNA5SP326	2
RNA5SP32	2
RNA5SP273	2
RNA5SP231	2
RNA5SP23	2
RNA5SP213	2
RNA5SP205	2
RNA5SP189	2
RNA5SP169	2
RNA5SP156	2
RNA5SP154	2
RNA	2
RN5S63	2
RLIM	2
RKHD3	2
RISK	2
RIPK4	2
RIOK3	2
RINT1	2
RINL	2
RIMBP3C	2
RILPL1	2
RIG	2
RIDA	2
RICH2	2
RHOT2	2
RHOGDI3	2
RHOG	2
RHOC	2
RHINITIS	2
RHGAP42	2
RHBDD3	2
RHABDOMYOLYSIS	2
RGR	2
RGPD5	2
RGNEF	2
RGL2	2
RGD1564767	2
RGD1562059	2
RGD1561490	2
RGD1560191	2
RGD1560070	2
RGD1311358	2
RGD1310727	2
RGD1309228	2
RGD1307799	2
RGD1307158	2
RGCC	2
RFX1	2
RFWD2P1	2
RFPL4AP7	2
RFPL2	2
RFNG	2
REST1	2
RESP18	2
REPOLARIZATION	2
REP15	2
RENIN	2
REEP6	2
RCVRN	2
RCN3	2
RBPJL	2
RBMXL3	2
RBMX2	2
RBM44	2
RBM43	2
RBM42	2
RBM41	2
RBM34	2
RBM22P1	2
RBJ	2
RBFOX	2
RBBP7	2
RBBP4P6	2
RBBP4P3	2
RBBP4	2
RASSF6	2
RASSF4	2
RASSF1A	2
RASAL3	2
RAS	2
RAP1GAP2	2
RAMP1	2
RALGAPA1P	2
